"event_id","person_id","device_id","mu_event_id","event_start_date_utc","event_start_date_local","event_end_date_utc","event_end_date_local","event_recorded_date_utc","event_uploaded_date_utc","event_uploaded_date_local","event_status","event_status_flags","event_type_id","event_type_name","event_type_code","event_type_description","event_type_criticality_id","event_type_criticality_name","_file_name","_feed_type","_delivery_date","_dlt_load_id","_dlt_id","client_id","location_id"
"3597315","42662","688","2918892","2025-09-06 03:08:54.000","2025-09-06 04:08:54.000","2025-09-06 03:08:54.000","2025-09-06 04:08:54.000","2025-09-06 03:08:59.459","2025-09-06 03:08:59.459","2025-09-06 04:08:59.459","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250908070226.jsonl","home_office","2025-09-08","1757386980.5096345","I5j5KCHf7IhAzA",,
"3597373","42662","688","2918981","2025-09-06 04:08:54.000","2025-09-06 05:08:54.000","2025-09-06 04:08:54.000","2025-09-06 05:08:54.000","2025-09-06 04:09:04.585","2025-09-06 04:09:04.585","2025-09-06 05:09:04.585","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250908070226.jsonl","home_office","2025-09-08","1757386980.5096345","yJr90U0LFU2zOg",,
"3597442","42662","688","2919080","2025-09-06 05:08:53.000","2025-09-06 06:08:53.000","2025-09-06 05:08:53.000","2025-09-06 06:08:53.000","2025-09-06 05:09:09.584","2025-09-06 05:09:09.584","2025-09-06 06:09:09.584","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250908070226.jsonl","home_office","2025-09-08","1757386980.5096345","bIu7pbJj0iVY3Q",,
"3597503","42662","688","2919173","2025-09-06 06:08:54.000","2025-09-06 07:08:54.000","2025-09-06 06:08:54.000","2025-09-06 07:08:54.000","2025-09-06 06:08:59.302","2025-09-06 06:08:59.302","2025-09-06 07:08:59.302","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250908070226.jsonl","home_office","2025-09-08","1757386980.5096345","AqJIuB5JmP8H/A",,
"3597567","42662","688","2919268","2025-09-06 07:08:53.000","2025-09-06 08:08:53.000","2025-09-06 07:08:53.000","2025-09-06 08:08:53.000","2025-09-06 07:09:04.128","2025-09-06 07:09:04.128","2025-09-06 08:09:04.128","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250908070226.jsonl","home_office","2025-09-08","1757386980.5096345","tIiSnRD2c6WzKg",,
"3597626","42662","688","2919358","2025-09-06 08:08:53.000","2025-09-06 09:08:53.000","2025-09-06 08:08:53.000","2025-09-06 09:08:53.000","2025-09-06 08:09:08.995","2025-09-06 08:09:08.995","2025-09-06 09:09:08.995","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250908070226.jsonl","home_office","2025-09-08","1757386980.5096345","r9OLQZaJ0d4TMg",,
"3597691","42662","688","2919454","2025-09-06 09:08:53.000","2025-09-06 10:08:53.000","2025-09-06 09:08:53.000","2025-09-06 10:08:53.000","2025-09-06 09:08:58.784","2025-09-06 09:08:58.784","2025-09-06 10:08:58.784","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250908070226.jsonl","home_office","2025-09-08","1757386980.5096345","Sdgg58+imjmJsg",,
"3597749","42662","688","2919543","2025-09-06 10:08:52.000","2025-09-06 11:08:52.000","2025-09-06 10:08:52.000","2025-09-06 11:08:52.000","2025-09-06 10:09:03.651","2025-09-06 10:09:03.651","2025-09-06 11:09:03.651","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250908070226.jsonl","home_office","2025-09-08","1757386980.5096345","DzOCeQ/7vNn34Q",,
"3597814","42662","688","2919639","2025-09-06 11:08:52.000","2025-09-06 12:08:52.000","2025-09-06 11:08:52.000","2025-09-06 12:08:52.000","2025-09-06 11:09:08.795","2025-09-06 11:09:08.795","2025-09-06 12:09:08.795","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250908070226.jsonl","home_office","2025-09-08","1757386980.5096345","JowqPOwZ8cJLig",,
"3597875","42662","688","2919732","2025-09-06 12:08:51.000","2025-09-06 13:08:51.000","2025-09-06 12:08:51.000","2025-09-06 13:08:51.000","2025-09-06 12:08:58.847","2025-09-06 12:08:58.847","2025-09-06 13:08:58.847","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250908070226.jsonl","home_office","2025-09-08","1757386980.5096345","+g/YmH5yZ206sA",,
"3597936","42662","688","2919824","2025-09-06 13:08:51.000","2025-09-06 14:08:51.000","2025-09-06 13:08:51.000","2025-09-06 14:08:51.000","2025-09-06 13:09:03.994","2025-09-06 13:09:03.994","2025-09-06 14:09:03.994","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250908070226.jsonl","home_office","2025-09-08","1757386980.5096345","eBRJH0vuZmrwBQ",,
"3597996","42662","688","2919915","2025-09-06 14:08:51.000","2025-09-06 15:08:51.000","2025-09-06 14:08:51.000","2025-09-06 15:08:51.000","2025-09-06 14:09:08.940","2025-09-06 14:09:08.940","2025-09-06 15:09:08.940","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250908070226.jsonl","home_office","2025-09-08","1757386980.5096345","CsPnFUaOY7y34g",,
"3598061","42662","688","2920010","2025-09-06 15:08:50.000","2025-09-06 16:08:50.000","2025-09-06 15:08:50.000","2025-09-06 16:08:50.000","2025-09-06 15:08:58.941","2025-09-06 15:08:58.941","2025-09-06 16:08:58.941","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250908070226.jsonl","home_office","2025-09-08","1757386980.5096345","V77vMA5lFqUHEA",,
"3598120","42662","688","2920099","2025-09-06 16:08:51.000","2025-09-06 17:08:51.000","2025-09-06 16:08:51.000","2025-09-06 17:08:51.000","2025-09-06 16:09:03.817","2025-09-06 16:09:03.817","2025-09-06 17:09:03.817","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250908070226.jsonl","home_office","2025-09-08","1757386980.5096345","7jo8L5AZ17zRsg",,
"3598193","42662","688","2920203","2025-09-06 17:08:50.000","2025-09-06 18:08:50.000","2025-09-06 17:08:50.000","2025-09-06 18:08:50.000","2025-09-06 17:09:08.891","2025-09-06 17:09:08.891","2025-09-06 18:09:08.891","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250908070226.jsonl","home_office","2025-09-08","1757386980.5096345","qWwzgqknZNhRqw",,
"3598255","42662","688","2920296","2025-09-06 18:08:50.000","2025-09-06 19:08:50.000","2025-09-06 18:08:50.000","2025-09-06 19:08:50.000","2025-09-06 18:09:03.985","2025-09-06 18:09:03.985","2025-09-06 19:09:03.985","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250908070226.jsonl","home_office","2025-09-08","1757386980.5096345","rW5d1n8osJZhmw",,
"3598337","42662","688","2920409","2025-09-06 19:08:50.000","2025-09-06 20:08:50.000","2025-09-06 19:08:50.000","2025-09-06 20:08:50.000","2025-09-06 19:08:54.560","2025-09-06 19:08:54.560","2025-09-06 20:08:54.560","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250908070226.jsonl","home_office","2025-09-08","1757386980.5096345","89q12RYwXEZX8Q",,
"3598459","42662","688","2920562","2025-09-06 20:08:50.000","2025-09-06 21:08:50.000","2025-09-06 20:08:50.000","2025-09-06 21:08:50.000","2025-09-06 20:09:00.782","2025-09-06 20:09:00.782","2025-09-06 21:09:00.782","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250908070226.jsonl","home_office","2025-09-08","1757386980.5096345","tcDrfRpbCJzoAQ",,
"3598524","42662","688","2920658","2025-09-06 21:08:49.000","2025-09-06 22:08:49.000","2025-09-06 21:08:49.000","2025-09-06 22:08:49.000","2025-09-06 21:09:05.760","2025-09-06 21:09:05.760","2025-09-06 22:09:05.760","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250908070226.jsonl","home_office","2025-09-08","1757386980.5096345","2tOuEhwMqU8xSA",,
"3598585","42662","688","2920750","2025-09-06 22:08:49.000","2025-09-06 23:08:49.000","2025-09-06 22:08:49.000","2025-09-06 23:08:49.000","2025-09-06 22:08:55.779","2025-09-06 22:08:55.779","2025-09-06 23:08:55.779","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250908070226.jsonl","home_office","2025-09-08","1757386980.5096345","v/RaBk7F38J0Mw",,
"3598664","42662","688","2920865","2025-09-06 23:08:49.000","2025-09-07 00:08:49.000","2025-09-06 23:08:49.000","2025-09-07 00:08:49.000","2025-09-06 23:09:00.681","2025-09-06 23:09:00.681","2025-09-07 00:09:00.681","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250908070226.jsonl","home_office","2025-09-08","1757386980.5096345","Y47/7WpYA3nkhQ",,
"3598731","42662","688","2920985","2025-09-07 00:08:49.000","2025-09-07 01:08:49.000","2025-09-07 00:08:49.000","2025-09-07 01:08:49.000","2025-09-07 00:09:05.767","2025-09-07 00:09:05.767","2025-09-07 01:09:05.767","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250908070226.jsonl","home_office","2025-09-08","1757386980.5096345","5v3ZzEbj+Xze2Q",,
"3598796","42662","688","2921081","2025-09-07 01:08:48.000","2025-09-07 02:08:48.000","2025-09-07 01:08:48.000","2025-09-07 02:08:48.000","2025-09-07 01:08:55.896","2025-09-07 01:08:55.896","2025-09-07 02:08:55.896","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250908070226.jsonl","home_office","2025-09-08","1757386980.5096345","rQqw737saZWlgA",,
"3598856","42662","688","2921172","2025-09-07 02:08:48.000","2025-09-07 03:08:48.000","2025-09-07 02:08:48.000","2025-09-07 03:08:48.000","2025-09-07 02:09:00.732","2025-09-07 02:09:00.732","2025-09-07 03:09:00.732","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250908070226.jsonl","home_office","2025-09-08","1757386980.5096345","cRV4WEZdzb1efA",,
"3598921","42662","688","2921268","2025-09-07 03:08:48.000","2025-09-07 04:08:48.000","2025-09-07 03:08:48.000","2025-09-07 04:08:48.000","2025-09-07 03:09:05.802","2025-09-07 03:09:05.802","2025-09-07 04:09:05.802","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250908070226.jsonl","home_office","2025-09-08","1757386980.5096345","qiYKGcluP2Q+JQ",,
"3598981","42662","688","2921359","2025-09-07 04:08:48.000","2025-09-07 05:08:48.000","2025-09-07 04:08:48.000","2025-09-07 05:08:48.000","2025-09-07 04:08:55.879","2025-09-07 04:08:55.879","2025-09-07 05:08:55.879","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250908070226.jsonl","home_office","2025-09-08","1757386980.5096345","1gWdTDwJZ8vlyw",,
"3599046","42662","688","2921455","2025-09-07 05:08:48.000","2025-09-07 06:08:48.000","2025-09-07 05:08:48.000","2025-09-07 06:08:48.000","2025-09-07 05:09:01.088","2025-09-07 05:09:01.088","2025-09-07 06:09:01.088","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250908070226.jsonl","home_office","2025-09-08","1757386980.5096345","U7KHr0Dg+r1zCw",,
"3599108","42662","688","2921548","2025-09-07 06:08:48.000","2025-09-07 07:08:48.000","2025-09-07 06:08:48.000","2025-09-07 07:08:48.000","2025-09-07 06:09:06.514","2025-09-07 06:09:06.514","2025-09-07 07:09:06.514","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250908070226.jsonl","home_office","2025-09-08","1757386980.5096345","gpjiPK5h+zrOcg",,
"3599173","42662","688","2921644","2025-09-07 07:08:47.000","2025-09-07 08:08:47.000","2025-09-07 07:08:47.000","2025-09-07 08:08:47.000","2025-09-07 07:08:56.781","2025-09-07 07:08:56.781","2025-09-07 08:08:56.781","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250908070226.jsonl","home_office","2025-09-08","1757386980.5096345","W+v8oZ0iA01wYg",,
"3599233","42662","688","2921735","2025-09-07 08:08:47.000","2025-09-07 09:08:47.000","2025-09-07 08:08:47.000","2025-09-07 09:08:47.000","2025-09-07 08:09:02.644","2025-09-07 08:09:02.644","2025-09-07 09:09:02.644","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250908070226.jsonl","home_office","2025-09-08","1757386980.5096345","tChlwlIjVl6aHg",,
"3599300","42662","688","2921833","2025-09-07 09:08:47.000","2025-09-07 10:08:47.000","2025-09-07 09:08:47.000","2025-09-07 10:08:47.000","2025-09-07 09:08:52.924","2025-09-07 09:08:52.924","2025-09-07 10:08:52.924","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250908070226.jsonl","home_office","2025-09-08","1757386980.5096345","+vP0B6aa7SEHVg",,
"3599360","42662","688","2921924","2025-09-07 10:08:47.000","2025-09-07 11:08:47.000","2025-09-07 10:08:47.000","2025-09-07 11:08:47.000","2025-09-07 10:08:58.531","2025-09-07 10:08:58.531","2025-09-07 11:08:58.531","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250908070226.jsonl","home_office","2025-09-08","1757386980.5096345","OwTEIvFFppgApw",,
"3599424","42662","688","2922019","2025-09-07 11:08:46.000","2025-09-07 12:08:46.000","2025-09-07 11:08:46.000","2025-09-07 12:08:46.000","2025-09-07 11:09:04.264","2025-09-07 11:09:04.264","2025-09-07 12:09:04.264","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250908070226.jsonl","home_office","2025-09-08","1757386980.5096345","enmwp4QQDIgiBA",,
"3599487","42662","688","2922113","2025-09-07 12:08:46.000","2025-09-07 13:08:46.000","2025-09-07 12:08:46.000","2025-09-07 13:08:46.000","2025-09-07 12:08:54.414","2025-09-07 12:08:54.414","2025-09-07 13:08:54.414","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250908070226.jsonl","home_office","2025-09-08","1757386980.5096345","6zwXtdwgCyVcgA",,
"3599552","42662","688","2922211","2025-09-07 13:08:46.000","2025-09-07 14:08:46.000","2025-09-07 13:08:46.000","2025-09-07 14:08:46.000","2025-09-07 13:08:59.215","2025-09-07 13:08:59.215","2025-09-07 14:08:59.215","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250908070226.jsonl","home_office","2025-09-08","1757386980.5096345","M7w1YaVnikjdBQ",,
"3599614","42662","688","2922301","2025-09-07 14:08:46.000","2025-09-07 15:08:46.000","2025-09-07 14:08:46.000","2025-09-07 15:08:46.000","2025-09-07 14:09:04.178","2025-09-07 14:09:04.178","2025-09-07 15:09:04.178","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250908070226.jsonl","home_office","2025-09-08","1757386980.5096345","g+hA7MF+V5i7kw",,
"3599680","42662","688","2922391","2025-09-07 15:08:45.000","2025-09-07 16:08:45.000","2025-09-07 15:08:45.000","2025-09-07 16:08:45.000","2025-09-07 15:08:54.104","2025-09-07 15:08:54.104","2025-09-07 16:08:54.104","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250908070226.jsonl","home_office","2025-09-08","1757386980.5096345","QBoYjg+ln5G55w",,
"3599750","42662","688","2922485","2025-09-07 16:08:45.000","2025-09-07 17:08:45.000","2025-09-07 16:08:45.000","2025-09-07 17:08:45.000","2025-09-07 16:08:59.133","2025-09-07 16:08:59.133","2025-09-07 17:08:59.133","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250908070226.jsonl","home_office","2025-09-08","1757386980.5096345","3d63VJd4uycBHg",,
"3599815","42662","688","2922574","2025-09-07 17:08:45.000","2025-09-07 18:08:45.000","2025-09-07 17:08:45.000","2025-09-07 18:08:45.000","2025-09-07 17:09:04.205","2025-09-07 17:09:04.205","2025-09-07 18:09:04.205","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250908070226.jsonl","home_office","2025-09-08","1757386980.5096345","ESgQ+k91L/yjKQ",,
"3599882","42662","688","2922665","2025-09-07 18:08:44.000","2025-09-07 19:08:44.000","2025-09-07 18:08:44.000","2025-09-07 19:08:44.000","2025-09-07 18:08:54.316","2025-09-07 18:08:54.316","2025-09-07 19:08:54.316","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250908070226.jsonl","home_office","2025-09-08","1757386980.5096345","g6+dwNUmC+pXrQ",,
"3599950","42662","688","2922757","2025-09-07 19:08:44.000","2025-09-07 20:08:44.000","2025-09-07 19:08:44.000","2025-09-07 20:08:44.000","2025-09-07 19:08:59.345","2025-09-07 19:08:59.345","2025-09-07 20:08:59.345","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250908070226.jsonl","home_office","2025-09-08","1757386980.5096345","n64b2WQNQi/klw",,
"3600011","42662","688","2922842","2025-09-07 20:08:44.000","2025-09-07 21:08:44.000","2025-09-07 20:08:44.000","2025-09-07 21:08:44.000","2025-09-07 20:09:04.598","2025-09-07 20:09:04.598","2025-09-07 21:09:04.598","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250908070226.jsonl","home_office","2025-09-08","1757386980.5096345","okE2WK3oFG4diA",,
"3600076","42662","688","2922931","2025-09-07 21:08:44.000","2025-09-07 22:08:44.000","2025-09-07 21:08:44.000","2025-09-07 22:08:44.000","2025-09-07 21:08:54.688","2025-09-07 21:08:54.688","2025-09-07 22:08:54.688","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250908070226.jsonl","home_office","2025-09-08","1757386980.5096345","75W51RuVme1BtQ",,
"3600136","42662","688","2923015","2025-09-07 22:08:44.000","2025-09-07 23:08:44.000","2025-09-07 22:08:44.000","2025-09-07 23:08:44.000","2025-09-07 22:08:59.785","2025-09-07 22:08:59.785","2025-09-07 23:08:59.785","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250908070226.jsonl","home_office","2025-09-08","1757386980.5096345","PdG2y8w5vOxfEw",,
"3600208","42662","688","2923110","2025-09-07 23:08:45.000","2025-09-08 00:08:45.000","2025-09-07 23:08:45.000","2025-09-08 00:08:45.000","2025-09-07 23:08:50.168","2025-09-07 23:08:50.168","2025-09-08 00:08:50.168","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250908070226.jsonl","home_office","2025-09-08","1757386980.5096345","RuUQVRh/fjcH7Q",,
"3600281","42662","688","2923208","2025-09-08 00:08:45.000","2025-09-08 01:08:45.000","2025-09-08 00:08:45.000","2025-09-08 01:08:45.000","2025-09-08 00:08:55.558","2025-09-08 00:08:55.558","2025-09-08 01:08:55.558","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250908070226.jsonl","home_office","2025-09-08","1757386980.5096345","V8Ahw3w4/fpRoQ",,
"3600346","42662","688","2923297","2025-09-08 01:08:45.000","2025-09-08 02:08:45.000","2025-09-08 01:08:45.000","2025-09-08 02:08:45.000","2025-09-08 01:09:00.823","2025-09-08 01:09:00.823","2025-09-08 02:09:00.823","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250908070226.jsonl","home_office","2025-09-08","1757386980.5096345","Q0Cb2FQxwRBKXg",,
